,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
65525,MG,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65526,MG,1200.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65527,MG,858.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65529,MG,1060.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
65533,MG,925.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65541,MG,570.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65544,MG,1072.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
65550,MG,899.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65552,MG,845.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65554,MG,4622.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65558,MG,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65559,MG,1666.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
65560,MG,1300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65561,MG,625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65564,MG,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65565,MG,1100.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65568,MG,1750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65569,MG,262.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65570,MG,2750.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65571,MG,1182.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65578,MG,275.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65579,MG,400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65582,MG,262.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65583,MG,70.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
65584,MG,400.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65585,MG,128.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65587,MG,262.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65588,MG,597.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65593,MG,700.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65598,MG,635.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65599,MG,485.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65600,MG,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65601,MG,625.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não
65602,MG,1296.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65603,MG,944.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65604,MG,1575.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
65605,MG,600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65606,MG,1750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65610,MG,9200.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
65612,MG,3225.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65613,MG,1173.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
65615,MG,262.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65616,MG,484.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65617,MG,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65620,MG,394.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65624,MG,425.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65626,MG,616.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65629,MG,19831.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65630,MG,11750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65631,MG,5300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65632,MG,1182.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65634,MG,4368.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65635,MG,5691.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65638,MG,537.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65639,MG,3896.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65641,MG,8450.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65642,MG,1576.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65643,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65644,MG,888.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65646,MG,8300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65647,MG,1440.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65649,MG,4422.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65650,MG,3060.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65651,MG,2945.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65652,MG,3750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65653,MG,1700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65655,MG,2292.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65657,MG,2794.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65659,MG,2350.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65660,MG,3672.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65663,MG,4733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65666,MG,13250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65668,MG,4875.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65669,MG,5600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65671,MG,3750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65672,MG,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65673,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65674,MG,10125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65675,MG,5500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65676,MG,3250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65677,MG,11000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65678,MG,1722.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65679,MG,2600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65681,MG,8253.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
65682,MG,7800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65683,MG,2200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65685,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65686,MG,20000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65687,MG,3333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65688,MG,6725.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65690,MG,3666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65691,MG,2400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65692,MG,4000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65693,MG,8400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65694,MG,8000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65696,MG,9700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65697,MG,13300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65698,MG,12753.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
65699,MG,1090.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65700,MG,596.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
65702,MG,809.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65703,MG,88.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65705,MG,1900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65707,MG,870.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65708,MG,807.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
65710,MG,3700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65712,MG,2300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65713,MG,850.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
65715,MG,507.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65716,MG,2500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65718,MG,10000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65719,MG,4000.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
65720,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65722,MG,4500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65723,MG,6000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65724,MG,1075.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65726,MG,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65727,MG,8100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65728,MG,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65729,MG,4125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
65730,MG,2788.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65731,MG,2070.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65732,MG,1500.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
65733,MG,4343.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65734,MG,2356.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65736,MG,1500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65739,MG,7000.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim
65741,MG,800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65742,MG,1755.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65743,MG,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65744,MG,7500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65746,MG,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65747,MG,3666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65748,MG,6000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65749,MG,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65750,MG,3400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65751,MG,6000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65752,MG,5355.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65753,MG,8300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65754,MG,2445.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65755,MG,9000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65756,MG,10000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65757,MG,5870.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65760,MG,1909.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65763,MG,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65764,MG,17500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65767,MG,6000.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
65768,MG,2700.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65771,MG,3200.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65772,MG,20700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65774,MG,8125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65776,MG,1750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65779,MG,7900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65780,MG,6337.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65781,MG,3100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65782,MG,23800.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65783,MG,10002.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65786,MG,6900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65787,MG,7000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65788,MG,1576.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65790,MG,8662.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65791,MG,3045.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
65792,MG,10920.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65793,MG,7140.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65794,MG,10500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65796,MG,7650.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65798,MG,4750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65799,MG,4333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65800,MG,10500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65801,MG,2700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65802,MG,2566.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65805,MG,1400.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65806,MG,5400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65807,MG,6000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65808,MG,20000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65809,MG,3666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65810,MG,7333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65811,MG,7075.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65812,MG,554.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
65813,MG,188.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65814,MG,605.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
65815,MG,650.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65817,MG,985.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65819,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65823,MG,1762.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65825,MG,5625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65826,MG,5000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65827,MG,3350.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65829,MG,13500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65830,MG,5950.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim
65831,MG,2596.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65832,MG,3166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65836,MG,24400.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65837,MG,10200.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
65838,MG,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65840,MG,2400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65841,MG,2666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65842,MG,3150.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65843,MG,1488.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65844,MG,10266.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65845,MG,7400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65846,MG,4180.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65847,MG,15978.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65848,MG,2058.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65849,MG,2300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65851,MG,7183.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65852,MG,5150.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65854,MG,3982.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65855,MG,9000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65856,MG,10500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65858,MG,3583.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65859,MG,9000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65860,MG,2850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65861,MG,12400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65862,MG,27000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65863,MG,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65864,MG,6500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65866,MG,6500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65867,MG,14800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65869,MG,6978.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65872,MG,10756.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
65873,MG,21000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65878,MG,10000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
65880,MG,15000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65881,MG,2850.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65883,MG,8720.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65885,MG,16000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65886,MG,5366.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65887,MG,20000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65888,MG,10150.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65889,MG,5900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65891,MG,2750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65892,MG,4800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65893,MG,2400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65895,MG,6565.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65897,MG,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65898,MG,4883.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65899,MG,3500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65901,MG,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65902,MG,5060.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65904,MG,2000.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65905,MG,3433.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65906,MG,6837.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65908,MG,17625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65909,MG,4096.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65910,MG,7537.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65912,MG,4325.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
65915,MG,19350.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65916,MG,4447.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65917,MG,2070.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65918,MG,20038.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65920,MG,2827.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65921,MG,5475.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65922,MG,3366.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
65924,MG,2675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65925,MG,783.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65926,MG,3400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65927,MG,1750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65930,MG,575.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65932,MG,600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65933,MG,1046.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65934,MG,847.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65935,MG,4250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65936,MG,1297.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
65937,MG,2600.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
65938,MG,1932.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65941,MG,3072.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65942,MG,958.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
65944,MG,1550.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65945,MG,4500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65947,MG,1533.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65948,MG,3600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65950,MG,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65951,MG,2233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65952,MG,5766.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65953,MG,632.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
65956,MG,3940.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65957,MG,1600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65958,MG,4800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65959,MG,460.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65960,MG,6000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65961,MG,5750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65962,MG,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65963,MG,1044.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65965,MG,1244.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65966,MG,3300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65968,MG,2080.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
