,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
104361,SP,5300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104363,SP,1825.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
104366,SP,864.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
104368,SP,1200.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104370,SP,2162.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104378,SP,1050.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104381,SP,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104383,SP,1366.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104384,SP,1161.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104386,SP,2300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104388,SP,1350.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
104400,SP,460.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104401,SP,1133.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104403,SP,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104413,SP,4500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104420,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104423,SP,1500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104428,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104442,SP,1300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104444,SP,1387.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104445,SP,1033.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104447,SP,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104448,SP,1320.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104449,SP,400.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104458,SP,633.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104472,SP,416.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
104480,SP,833.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104483,SP,700.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104484,SP,450.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
104485,SP,230.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104492,SP,1296.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104493,SP,708.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
104498,SP,675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
104504,SP,1600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104505,SP,650.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104506,SP,4100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104508,SP,4612.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104510,SP,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104511,SP,1650.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104514,SP,3200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104516,SP,991.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
104517,SP,850.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104520,SP,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104521,SP,4100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104524,SP,3266.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104527,SP,3678.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104529,SP,2300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104531,SP,6200.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104532,SP,862.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
104534,SP,3350.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104538,SP,766.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104539,SP,425.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104547,SP,1100.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104549,SP,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104552,SP,750.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não
104554,SP,310.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104560,SP,628.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104563,SP,400.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104565,SP,600.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104566,SP,350.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104570,SP,583.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104572,SP,512.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104573,SP,6666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104574,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104575,SP,1416.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104576,SP,1066.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104577,SP,575.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104581,SP,2100.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104582,SP,1433.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104588,SP,2025.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
104596,SP,1204.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
104597,SP,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104600,SP,7500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104601,SP,3000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104608,SP,10000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104609,SP,2333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104610,SP,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104615,SP,5666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104626,SP,4050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104632,SP,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104634,SP,2125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104636,SP,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104640,SP,1150.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104641,SP,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104646,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104653,SP,3166.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104654,SP,250.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104656,SP,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104657,SP,9250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104659,SP,3900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104660,SP,2175.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104661,SP,2870.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104662,SP,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104663,SP,0.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104665,SP,3500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104667,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
104668,SP,2000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104671,SP,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104672,SP,5375.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104674,SP,3625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104677,SP,1625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104678,SP,8462.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104681,SP,3175.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104684,SP,3750.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
104690,SP,1833.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não
104693,SP,370.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104702,SP,1066.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104704,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104709,SP,225.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104719,SP,975.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104720,SP,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104737,SP,556.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
104738,SP,500.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
104740,SP,604.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104741,SP,1056.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
104743,SP,1133.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104744,SP,214.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104751,SP,674.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104752,SP,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104755,SP,400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104760,SP,407.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104775,SP,283.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104776,SP,1087.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104778,SP,950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104779,SP,140.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104780,SP,3875.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104781,SP,2166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104782,SP,2066.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104784,SP,1940.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104785,SP,1600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104786,SP,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104792,SP,981.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104793,SP,1125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104794,SP,1125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
104796,SP,2750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104797,SP,1298.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104800,SP,5500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104802,SP,1400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104803,SP,1462.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104804,SP,1613.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104807,SP,4750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104809,SP,3680.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104811,SP,1875.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104816,SP,335.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104817,SP,585.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104822,SP,1400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104833,SP,261.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104834,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104841,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104844,SP,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104848,SP,706.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104851,SP,257.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104857,SP,497.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104858,SP,958.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104865,SP,880.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
104869,SP,3750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104873,SP,1525.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104874,SP,1733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
104875,SP,2900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104880,SP,1400.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
104885,SP,1590.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104887,SP,599.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
104890,SP,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104897,SP,656.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104899,SP,100.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104901,SP,583.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104907,SP,1159.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
104908,SP,2000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104910,SP,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
104921,SP,9166.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104923,SP,10500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104925,SP,3808.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
104926,SP,2125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104931,SP,2250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104937,SP,875.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104941,SP,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104944,SP,225.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104949,SP,483.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104956,SP,388.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104960,SP,905.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104967,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104972,SP,254.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
104974,SP,733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
104976,SP,776.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104977,SP,730.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104978,SP,475.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104980,SP,818.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104981,SP,1400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104982,SP,666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
104983,SP,1241.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104988,SP,975.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
104989,SP,1157.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104990,SP,1066.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
104991,SP,1300.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
104993,SP,966.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
104996,SP,666.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
104997,SP,700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
104998,SP,2116.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105000,SP,309.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
105003,SP,859.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
105005,SP,2000.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
105006,SP,933.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
105008,SP,455.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105014,SP,1762.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105016,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
105017,SP,578.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
105021,SP,828.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
105025,SP,741.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105026,SP,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105028,SP,1631.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
105030,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105037,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105038,SP,3057.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105040,SP,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105048,SP,3166.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
105063,SP,875.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105064,SP,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105073,SP,9000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105075,SP,10000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105077,SP,4350.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105081,SP,3000.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105085,SP,2562.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105086,SP,984.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105088,SP,375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105089,SP,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105090,SP,425.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
105091,SP,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105094,SP,1150.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
105100,SP,3862.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105101,SP,5000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105104,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105107,SP,1750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105109,SP,1333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105114,SP,1096.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105116,SP,375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105121,SP,266.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105130,SP,2775.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105136,SP,1574.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105138,SP,656.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105140,SP,517.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105141,SP,650.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105142,SP,1700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105145,SP,675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105147,SP,1100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105148,SP,1362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105150,SP,982.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105152,SP,1470.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
105153,SP,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
105154,SP,1700.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
105157,SP,333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105158,SP,1800.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
105161,SP,1156.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105162,SP,235.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105167,SP,866.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105168,SP,740.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105170,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105176,SP,849.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105177,SP,1008.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105180,SP,316.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
105181,SP,1100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
105182,SP,674.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
105185,SP,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105190,SP,400.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
105192,SP,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105195,SP,583.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105198,SP,504.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
105201,SP,346.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105202,SP,274.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
105205,SP,1024.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105207,SP,266.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105208,SP,959.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105209,SP,740.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105210,SP,333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
105212,SP,433.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim
105213,SP,337.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105214,SP,733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105215,SP,725.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105217,SP,608.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105218,SP,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
105219,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
105220,SP,526.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
105222,SP,1269.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
105223,SP,604.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
105225,SP,666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105229,SP,966.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105230,SP,1760.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105233,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
105237,SP,300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105239,SP,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105244,SP,374.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
105248,SP,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
105250,SP,1280.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
